Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWDR61,CRKL,CRKL,9|11,20,10.0,2,34|37,0.0,0.0,0.0,0.0,0.0,-128.17,0.28,0.65,
XWDR61,ARPIN,ARPIN,2|1,3,1.5,2,12|12,0.0,0.0,0.0,0.0,0.0,-51.07,0.12,0.65,
XWDR61,ZFYVE16,ZFYVE16,0|1,1,0.5,2,14|9,0.0,0.0,0.0,0.0,0.0,-52.81,0.04,0.65,
XWDR61,ALMS1,ALMS1,0|4,4,2.0,2,43|56,0.0,0.0,0.0,0.0,0.0,-222.85,0.04,0.65,
XWDR61,LARP1,LARP1,4|12,16,8.0,2,28|29,0.0,0.0,0.0,0.0,0.0,-112.94,0.28,0.65,
XWDR61,DHX29,DHX29,1|0,1,0.5,2,42|41,0.0,0.0,0.0,0.0,0.0,-187.1,0.01,0.65,
XWDR61,KLC1,KLC1,1|0,1,0.5,2,28|31,0.0,0.0,0.0,0.0,0.0,-133.27,0.02,0.65,
XWDR61,PAICS,PAICS,4|3,7,3.5,2,28|28,0.0,0.0,0.0,0.0,0.0,-114.12,0.12,0.65,
XWDR61,NF2,NF2,0|1,1,0.5,2,5|9,0.0,0.0,0.0,0.0,0.0,-32.76,0.07,0.65,
XWDR61,PPP1R10,PPP1R10,1|0,1,0.5,2,24|20,0.0,0.0,0.0,0.0,0.0,-99.66,0.02,0.65,
XWDR61,SOAT1,SOAT1,1|0,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-5.04,1.0,0.65,
